质量_A,,,
t,x,y,rad
28.88,17.79404837,-31.44633849,-0.51500071
28.92,20.42061839,-30.26042125,-0.593709349
28.96,21.18486117,-29.74930426,-0.61888944
29,21.3576579,-29.59107343,-0.625262369
29.04,21.01266313,-29.92838141,-0.612212144
29.08,19.40461608,-30.77908545,-0.5625804
29.12,16.26872584,-32.12014267,-0.468891735
29.16,14.65871913,-33.48733005,-0.412664747
29.2,10.33841851,-35.5243624,-0.283237835
29.24,5.422843966,-36.70388492,-0.146703622
29.28,1.356399678,-37.38337177,-0.036272296
29.32,-2.964241309,-37.55561196,0.078776301
29.36,-7.366638374,-36.95915203,0.196765582
29.4,-11.09452214,-36.27623328,0.29683936
29.44,-14.81973131,-35.09430545,0.39961895
29.48,-17.7016533,-34.06452067,0.47930647
29.52,-19.90951767,-32.89347769,0.5443579
29.56,-21.26543173,-32.116573,0.584932934
29.6,-22.10935801,-31.78672452,0.607814098
29.64,-21.93922192,-31.95179289,0.601777808
29.68,-20.93252739,-32.47475056,0.572628795
29.72,-19.14781029,-33.30992643,0.521780143
29.76,-16.6015651,-34.57929347,0.447660372
29.8,-13.29957733,-35.76646265,0.356047865
29.84,-9.487839826,-36.62023527,0.253545881
29.88,-5.081565113,-37.4657795,0.134827014
29.92,-0.168103027,-37.80537727,0.004447085
29.96,3.646441802,-37.44680179,-0.097083133
30,7.881567511,-36.6937982,-0.21160564
30.04,11.94713582,-35.01110786,-0.328890838
30.08,15.42218073,-33.14562846,-0.435548867
30.12,16.77718926,-32.11953682,-0.481418711
30.16,18.98189555,-30.95175452,-0.550193742
30.2,19.82747905,-30.42801141,-0.577587598
30.24,20.50665069,-30.10249188,-0.598093215
30.28,20.33744643,-30.26926724,-0.59168285
30.32,18.97958492,-31.10095273,-0.547998595
30.36,17.54015202,-32.13360924,-0.499716748
30.4,15.16738117,-33.47700044,-0.425458088
30.44,12.88145205,-35.18447886,-0.351001082
30.48,9.746349442,-36.70664233,-0.259565244
30.52,5.510627958,-37.72308129,-0.145073872
30.56,1.273016996,-38.13961779,-0.033369751
30.6,-2.797736521,-38.07034248,0.073366254
30.64,-6.692307793,-37.47113455,0.176758508
30.68,-9.994974833,-36.70098469,0.265921682
30.72,-13.46929129,-35.84771891,0.359462689
30.76,-15.75632621,-35.01801683,0.422866445
30.8,-17.28414419,-34.34075594,0.466354847
30.84,-18.12846401,-34.00134128,0.489892955
30.88,-18.21078242,-33.98578745,0.491966931
30.92,-17.4469525,-34.33493824,0.470199273
30.96,-15.84521299,-35.00626382,0.425101767
31,-13.89437103,-35.69544527,0.371251083
31.04,-11.01409029,-36.5443116,0.292769497
31.08,-9.740431067,-36.52992294,0.260613645
31.12,-5.589501633,-37.37630369,0.148465808
31.16,-0.59079225,-37.87589707,0.015598863
31.2,3.052249619,-37.54846525,-0.081120444
31.24,7.28709638,-36.87293557,-0.195138318
31.28,11.27073144,-35.68087398,-0.305997213
31.32,14.74423613,-33.82328674,-0.411136537
31.36,16.86232951,-32.47046922,-0.479040295
31.4,18.21783084,-31.45134644,-0.525081868
31.44,19.31988835,-30.76443736,-0.560822262
31.48,19.82894704,-30.42892058,-0.577607798
31.52,19.48974424,-30.60305128,-0.567153288
31.56,18.72680165,-31.12616589,-0.541696041
31.6,16.86342484,-32.12513788,-0.483454222
31.64,16.01405335,-33.99129209,-0.440336761
31.68,13.47354545,-35.51445302,-0.362653925
31.72,10.33884562,-36.70337134,-0.274607545
31.76,6.272251136,-37.71668827,-0.164812386
31.8,2.202591782,-38.21237227,-0.057584558
31.84,-1.946684844,-38.22174493,0.050893972
31.88,-6.352242593,-37.72136622,0.166855406
31.92,-9.48793473,-37.04570754,0.250757459
31.96,-12.79257822,-36.18418238,0.339869619
32,-16.09549496,-35.00483984,0.431035897
32.04,-17.87394818,-34.15857618,0.482147521
32.08,-18.89408415,-33.64812853,0.511710745
32.12,-19.22468593,-33.47801722,0.521336571
32.16,-18.71918326,-33.65068302,0.507717318
32.2,-17.28367069,-34.32833235,0.466489184
32.24,-15.33582782,-35.00986552,0.412919679
32.28,-12.78988169,-35.84819947,0.342745566
32.32,-10.25021453,-36.36965645,0.274744403
32.36,-6.351152163,-37.21435287,0.169057401
32.4,-0.083554645,-38.06534597,0.002195313
32.44,5.166053986,-37.88923195,-0.135528197
32.48,8.477945312,-37.04913778,-0.224985828
32.52,11.77808457,-36.03031848,-0.315984709
32.56,14.23520363,-34.66190423,-0.389736002
32.6,16.35478153,-33.32092388,-0.456340813
32.64,17.2006447,-31.95522868,-0.493859415
32.68,18.21869464,-31.3656628,-0.52628662
32.72,18.81207247,-30.9445906,-0.546299104
32.76,18.8101666,-31.02749534,-0.545067136
32.8,18.04720901,-31.52567152,-0.519991273
32.84,17.28578838,-32.80724546,-0.484989847
32.88,13.98294069,-33.82019228,-0.392097549
32.92,11.03748403,-35.51470148,-0.301361977
32.96,10.67745855,-36.62008273,-0.283745354
33,7.301289369,-37.55260395,-0.192057371
33.04,3.13470438,-38.06372605,-0.08217934
33.08,-0.931866585,-38.21762434,0.024381494
33.12,-4.661095255,-37.88949212,0.122419033
33.16,-7.893585954,-37.20983852,0.209065218
33.2,-11.60554582,-36.52483862,0.307694991
33.24,-13.80770003,-35.77637423,0.36837904
33.28,-15.59019793,-35.09711967,0.418075754
33.32,-16.68959169,-34.57779911,0.449744297
33.36,-17.02771848,-34.50305786,0.458504252
33.4,-16.5239842,-34.68693895,0.44462711
33.44,-15.32826989,-35.15891569,0.411179726
33.48,-14.82510638,-35.17660662,0.398909846
33.52,-13.30147642,-35.51033329,0.358449261
33.56,-10.08205182,-36.36632007,0.270478845
33.6,-5.846248039,-37.389235,0.155125986
33.64,-2.450851767,-37.71905605,0.064893689
33.68,1.780546664,-37.71112991,-0.047186494
33.72,5.085535457,-37.20922691,-0.135850053
33.76,8.390088144,-36.44741002,-0.226284915
33.8,12.79577298,-35.18707437,-0.348828105
33.84,15.59156101,-33.98269168,-0.430210982
33.88,17.79405986,-32.97038172,-0.494963839
33.92,17.79470748,-31.87498381,-0.509233037
33.96,18.47194657,-31.45526799,-0.531056824
34,18.4697639,-31.53687824,-0.529874412
34.04,17.79371473,-32.20699329,-0.504810577
34.08,15.92914342,-33.39630077,-0.445114839
34.12,13.72501597,-34.42315523,-0.379447011
34.16,13.98061891,-35.59739038,-0.374283085
34.2,11.01643672,-36.70310607,-0.291632198
34.24,7.661086048,-37.55281247,-0.201272817
34.28,3.722432535,-38.04989527,-0.097532618
34.32,-0.172795327,-38.22978504,0.004520469
34.36,-3.908864587,-37.89091791,0.102810685
34.4,-7.19987605,-37.37546087,0.190329976
34.44,-9.829720207,-36.54456135,0.26279405
34.48,-12.96106748,-35.8647158,0.346828498
34.52,-14.57266873,-35.3324235,0.391238992
34.56,-15.75825476,-34.85256104,0.424687609
34.6,-16.09658102,-34.69041332,0.43449691
34.64,-15.75967155,-34.83413119,0.424919997
34.68,-14.65959528,-35.19533002,0.394718198
34.72,-15.67255961,-34.50182144,0.426440465
34.76,-13.55303532,-35.34151569,0.366238549
34.8,-10.42035427,-36.19954021,0.280317491
34.84,-7.029370621,-37.03460946,0.187598487
34.88,-1.523118823,-37.8843576,0.040187994
34.92,3.390078359,-37.8734124,-0.089284431
34.96,7.032534139,-37.38179797,-0.185977921
35,10.42421309,-36.55101113,-0.277856723
35.04,13.05032316,-35.51334804,-0.352204185
35.08,14.15204155,-34.41180663,-0.390222091
35.12,16.0148127,-33.49244426,-0.446082879
35.16,17.37321756,-32.7970088,-0.48720279
35.2,17.96603396,-32.44459271,-0.505779546
35.24,17.9666271,-32.48130235,-0.505314377
35.28,16.77773351,-32.97875225,-0.470679124
35.32,15.33724026,-33.73425375,-0.426768524
35.36,13.13589396,-34.83321663,-0.36066449
35.4,13.5593671,-35.60854271,-0.363884081
35.44,11.10237847,-36.63133303,-0.294322091
35.48,7.811323701,-37.54925734,-0.205130017
35.52,3.985289227,-38.05410316,-0.104360083
35.56,0.254388411,-38.23658598,-0.006653775
35.6,-3.39249698,-37.89943603,0.089286767
35.64,-6.617192265,-37.3860839,0.17520454
35.68,-9.233153827,-36.62097872,0.247011985
35.72,-14.5555825,-35.09448141,0.393211409
35.76,-17.10969853,-34.07363016,0.465417683
35.8,-18.12750043,-33.57031849,0.495186587
35.84,-18.47388735,-33.39721684,0.505328905
35.88,-18.21539749,-33.4828541,0.498306325
35.92,-17.28260516,-33.90780307,0.471433852
35.96,-15.59160263,-34.58086449,0.423635188
36,-13.21949982,-35.44024379,0.357069542
36.04,-10.32874301,-36.27020795,0.27746433
36.08,-7.28130101,-36.87147431,0.194994564
36.12,-3.133990702,-37.55286278,0.083273292
36.16,1.018360041,-37.72069698,-0.026994325
36.2,6.356480267,-37.54281713,-0.167743951
36.24,9.745549144,-36.78889337,-0.258990218
36.28,12.62684103,-35.84363592,-0.338744623
36.32,13.38839397,-34.85826838,-0.366755663
36.36,15.25159406,-34.0069388,-0.421647809
36.4,16.35407382,-33.40783834,-0.455294032
36.44,17.03551057,-33.06398804,-0.475817782
36.48,16.94962803,-33.05770616,-0.47383991
36.52,16.35581879,-33.39884963,-0.455442466
36.56,14.99859334,-34.08609998,-0.414578058
36.6,13.04933205,-34.92164618,-0.357654535
36.64,13.55877491,-35.77059747,-0.362361885
36.68,11.01816237,-36.63424936,-0.292192918
36.72,7.678660022,-37.38381843,-0.202609311
36.76,4.153551898,-37.9637893,-0.108988948
36.8,0.424781518,-38.13700834,-0.011139286
36.84,-3.049534688,-37.97083238,0.08015094
36.88,-6.691853051,-37.62743092,0.176027676
36.92,-9.488002441,-37.04428637,0.250768397
36.96,-12.02998031,-36.52641403,0.318202679
37,-13.72506609,-36.01467511,0.364152002
37.04,-16.01153986,-35.00955463,0.429003081
37.08,-16.35906719,-34.83732373,0.439077433
37.12,-16.18782089,-34.86355609,0.434754183
37.16,-15.07567396,-35.33566365,0.4033128
37.2,-13.30207579,-36.02716022,0.353742649
37.24,-11.34938071,-36.53768548,0.301211383
37.28,-10.16221295,-36.53173913,0.271350669
37.32,-5.590791011,-37.56140911,0.147778369
37.36,-2.285988357,-37.71477078,0.060546333
37.4,1.018472827,-37.56521385,-0.027109001
37.44,3.052347433,-37.04801849,-0.08221395
37.48,6.2701084,-36.53525101,-0.169984372
37.52,9.317441922,-35.86020383,-0.254238777
37.56,11.86489288,-35.01178282,-0.326779146
37.6,14.4072058,-34.08143636,-0.399997234
37.64,15.50710699,-33.50669032,-0.433508658
37.68,16.01491073,-33.23205985,-0.449130577
37.72,16.09593054,-33.21455211,-0.45131426
37.76,15.42422348,-33.5753674,-0.430691867
37.8,14.15290203,-34.15610776,-0.392874433
37.84,12.11958409,-35.00753771,-0.333328081
37.88,10.08360675,-35.86140294,-0.274140641
37.92,10.50761712,-36.52922628,-0.280124307
37.96,7.371597753,-37.22895235,-0.195503946
38,4.103541577,-37.72814795,-0.108354213
38.04,0.591527604,-37.90836319,-0.015604902
38.08,-2.878749203,-37.89097666,0.07583869
38.12,-5.929927933,-37.55546524,0.156625239
38.16,-9.146755299,-37.20666669,0.241087472
38.2,-11.34927698,-36.61443885,0.300614766
38.24,-13.21418675,-36.12027505,0.350760041
38.28,-14.22962629,-35.75361162,0.378822651
38.32,-14.65700173,-35.59640661,0.390649471
38.36,-14.40949736,-35.67827572,0.383890598
38.4,-13.54910183,-36.01641181,0.359862341
38.44,-12.02289268,-36.51029517,0.318158717
38.48,-9.912316812,-37.0246813,0.261621196
38.52,-7.452805111,-37.46578171,0.196385214
38.56,-4.488347413,-37.80525311,0.118185039
38.6,-1.269524235,-37.90296918,0.033485882
38.64,1.696912968,-37.71786979,-0.044965141
38.68,4.407491358,-37.29963878,-0.117634294
38.72,9.322478113,-36.70746604,-0.248740882
38.76,12.20124856,-35.8640445,-0.327967804
38.8,14.57440102,-35.09713659,-0.393642102
38.84,16.18481671,-34.41841337,-0.439612108
38.88,14.65978631,-34.07470466,-0.406340526
38.92,15.33269294,-33.74181186,-0.426572402
38.96,15.33776272,-33.74965952,-0.426609336
39,14.82318402,-34.0588965,-0.410550116
39.04,13.64057243,-34.5850487,-0.375723935
39.08,11.86466696,-35.3401105,-0.323946262
39.12,12.88272225,-35.7778983,-0.345666677
39.16,10.34132561,-36.62070098,-0.275259406
39.2,7.204365364,-37.29026572,-0.190870429
39.24,3.980808165,-37.79721636,-0.104946903
39.28,-1.523141417,-37.81283236,0.040264527
39.32,-5.505577458,-37.46967935,0.145909189
39.36,-7.285088415,-37.46254323,0.192091054
39.4,-9.06434474,-37.28355367,0.238523053
39.44,-12.28674916,-36.28570984,0.326535458
39.48,-13.89162611,-35.76498147,0.370526916
39.52,-14.99386363,-35.26787979,0.4020432
39.56,-15.41708398,-35.08232206,0.414103441
39.6,-15.07847504,-35.24953627,0.404261678
39.64,-14.14687337,-35.59112552,0.37838387
39.68,-12.7948763,-35.95295783,0.341946286
39.72,-10.76449067,-36.53442897,0.286568951
39.76,-9.401428362,-36.7001311,0.250808624
39.8,-4.657660337,-37.71876894,0.122877863
39.84,-2.116508617,-37.72064246,0.056058583
39.88,-0.334028471,-37.37372188,0.008938443
39.92,2.96709393,-37.20609055,-0.079589438
39.96,5.764516332,-36.70244496,-0.155808346
40,8.474834496,-36.18703226,-0.230079109
40.04,14.06670416,-35.34764962,-0.378789609
40.08,16.61463903,-34.66504649,-0.447001397
40.12,17.69616433,-33.99555101,-0.480009274
40.16,18.05055783,-33.65255583,-0.492390132
40.2,18.13599071,-33.63851694,-0.494534077
40.24,17.62627102,-33.91439036,-0.479367606
40.28,16.51789393,-34.50656642,-0.446511344
40.32,14.99061907,-35.18589151,-0.402803954
40.36,12.79717989,-36.01917995,-0.341422145
40.4,10.25388695,-36.70798449,-0.272428831
40.44,7.034370584,-37.46053772,-0.185643289
40.48,3.815347078,-37.80257712,-0.100600647
40.52,0.595603712,-37.98494127,-0.015680744
40.56,-2.456699739,-37.97443819,0.064611861
40.6,-5.34569202,-37.78508288,0.140561747
40.64,-7.877563295,-37.29985856,0.208163937
40.68,-10.25186162,-36.95025878,0.270677928
40.72,-12.11523168,-36.44923962,0.320939684
40.76,-13.13007572,-36.12447878,0.348667098
40.8,-14.74173494,-35.43576917,0.394285
40.84,-14.40309622,-35.60073393,0.384492251
40.88,-13.72839442,-35.78158353,0.366399328
40.92,-12.19885961,-36.18817557,0.325174546
40.96,-10.25253426,-36.70393087,0.272423261
41,-7.964455771,-37.21441037,0.21086218
41.04,-5.759658633,-37.38738134,0.152871737
41.08,-2.200424476,-37.70661874,0.058297901
41.12,0.764237642,-37.71667151,-0.02026245
41.16,3.221331427,-37.37784451,-0.085981629
41.2,7.119012824,-37.02975644,-0.189958377
41.24,9.153431271,-36.50951911,-0.245681982
