t,x,y,rad
17.12,-8.349848781,-38.58925133,-0.213120131
17.16,-1.848031298,-39.73323419,-0.046483502
17.2,1.764439511,-39.60920114,0.044522545
17.24,7.234278488,-38.95015452,0.183662973
17.28,11.64478354,-37.74393764,0.299294244
17.32,18.44877923,-35.36484075,0.480895347
17.36,22.32181991,-33.3914508,0.589339612
17.4,24.48177262,-31.56512524,0.659767609
17.44,25.90533307,-30.17716099,0.70946651
17.48,26.60376822,-29.56935344,0.732748458
17.52,26.52514894,-29.65654698,0.729813411
17.56,23.15240071,-32.06486848,0.625452163
17.6,22.79481381,-32.60366414,0.610233598
17.64,22.17985618,-33.65305379,0.582803334
17.68,18.5702647,-35.8055133,0.478512257
17.72,15.11053984,-36.83090513,0.389377078
17.76,9.783698341,-39.060154,0.245460055
17.8,4.395499879,-39.89322284,0.1097532
17.84,-1.06497808,-40.07919903,-0.026569034
17.88,-6.329815167,-39.24558935,-0.159930912
17.92,-11.16049704,-38.03037351,-0.285485568
17.96,-15.1994633,-36.50037886,-0.394631515
18,-18.60915614,-35.05670735,-0.488069708
18.04,-20.88156839,-33.6332796,-0.555688962
18.08,-25.40356726,-30.74758952,-0.690601415
18.12,-26.38610928,-30.21226057,-0.717992153
18.16,-26.37546004,-30.39195661,-0.714854998
18.2,-25.25522202,-31.1998917,-0.680573962
18.24,-20.8869066,-33.61450039,-0.5560539
18.28,-16.61009343,-35.77645666,-0.434717278
18.32,-12.91454356,-37.14238012,-0.334671057
18.36,-10.10611377,-38.13792054,-0.259068656
18.4,-5.01544069,-39.3580825,-0.12676433
18.44,-0.701402645,-39.75608564,-0.017643106
18.48,3.613225452,-39.45038868,0.09134612
18.52,10.75502548,-38.43296325,0.272894382
18.56,15.17417493,-36.92378778,0.389968782
18.6,16.59461301,-35.84495428,0.433631425
18.64,18.56203397,-34.13926566,0.498069716
18.68,21.02731506,-32.96469146,0.567877031
18.72,22.70985527,-32.23865151,0.613772135
18.76,23.23961134,-31.89307606,0.629792933
18.8,22.97694161,-32.10771642,0.621213342
18.84,21.89785371,-32.91414505,0.58713351
18.88,20.0458383,-34.17434186,0.53055899
18.92,17.39079725,-35.7129625,0.453220348
18.96,15.70362049,-36.91746129,0.402237064
19,11.54962427,-38.46415127,0.291742152
19.04,6.955420071,-39.67022619,0.173589309
19.08,1.668041763,-40.12469712,0.041552912
19.12,-3.87396356,-39.90115217,-0.096798216
19.16,-9.056502959,-38.78151018,-0.229444684
19.2,-12.21266774,-37.66030024,-0.313625665
19.24,-16.68696439,-36.20278919,-0.431962343
19.28,-19.22632698,-34.97090207,-0.502740004
19.32,-21.15153712,-33.8830501,-0.558133082
19.36,-22.20272869,-33.24595537,-0.588885614
19.4,-22.46675229,-33.05307544,-0.597060832
19.44,-21.93256883,-33.40610003,-0.581037034
19.48,-20.45957304,-34.23232467,-0.538773052
19.52,-18.35179851,-35.33200764,-0.479116884
19.56,-15.19617521,-36.74777692,-0.392163236
19.6,-11.33891332,-38.12062457,-0.289151592
19.64,-7.037989841,-39.33835012,-0.177059054
19.68,-2.905701341,-39.90323778,-0.072699811
19.72,0.96650012,-39.78549274,0.02429115
19.76,7.489129444,-39.29149404,0.18836959
19.8,12.34263303,-38.11826308,0.313185323
19.84,14.29439259,-37.05660287,0.368205087
19.88,16.87395336,-35.52563872,0.443489181
19.92,20.04229032,-34.31173126,0.528732386
19.96,21.64489265,-33.26782675,0.576889525
20,22.61681152,-32.62335531,0.606273864
20.04,22.70969599,-32.60337389,0.608481859
20.08,21.91259577,-33.14828279,0.584178184
20.12,20.47316216,-34.14617554,0.540176305
20.16,18.09746453,-35.52423478,0.471232115
20.2,14.82691129,-37.05012952,0.380715329
20.24,13.31205124,-38.12616198,0.335967993
20.28,8.768876722,-39.30452424,0.219534628
20.32,2.903573098,-39.99123595,0.072487455
20.36,-3.344567853,-39.89409275,-0.083651423
20.4,-6.161284588,-39.83669444,-0.153467624
20.44,-12.21768952,-38.20066038,-0.309588207
20.48,-17.30449282,-36.22018987,-0.445754166
20.52,-18.87200599,-35.4716282,-0.489006252
20.56,-21.06553717,-34.2222611,-0.551846991
20.6,-22.46798223,-33.33029533,-0.593208646
20.64,-23.16937253,-32.80299765,-0.6150339
20.68,-22.82049565,-32.981883,-0.605354275
20.72,-21.7648655,-33.70963152,-0.573390546
20.76,-19.84291139,-34.78765395,-0.518438328
20.8,-17.38882477,-36.04513413,-0.449541689
20.84,-13.71010648,-37.49121314,-0.350627759
20.88,-9.143477346,-38.92918017,-0.230723074
20.92,-4.573770241,-39.66282139,-0.114824084
20.96,1.231765025,-39.91531787,0.030853666
21,5.460702278,-39.53999882,0.137255445
21.04,10.8418294,-38.61781102,0.273736626
21.08,12.96447855,-37.75997716,0.330771483
21.12,16.23648034,-36.48954265,0.418711184
21.16,18.98000103,-35.12534407,0.495468912
21.2,20.84004256,-34.00031006,0.549948915
21.24,21.90665746,-33.28945562,0.582100073
21.28,22.25890346,-33.11397322,0.591893898
21.32,21.81314686,-33.45901851,0.577810083
21.36,20.49190044,-34.31732757,0.538376217
21.4,18.36159394,-35.52338332,0.477128039
21.44,15.35249111,-36.92364154,0.394095233
21.48,11.81654325,-38.26890292,0.299528014
21.52,8.015382216,-39.28561553,0.201292123
21.56,5.017987664,-39.84015553,0.125309482
21.6,-0.441853101,-40.08496504,-0.011023896
21.64,-4.667176383,-39.89034889,-0.116485711
21.68,-9.762937076,-38.7666095,-0.246740553
21.72,-13.96991362,-37.47102275,-0.356903565
21.76,-17.04046692,-36.2080937,-0.439930459
21.8,-21.24088376,-34.04196104,-0.557924739
21.84,-23.25379396,-32.80274657,-0.616752654
21.88,-24.03856559,-32.26487354,-0.640401057
21.92,-24.12485628,-32.24783799,-0.642372224
21.96,-23.33953298,-32.77737227,-0.618855947
22,-21.85581567,-33.69856159,-0.575442633
22.04,-19.48931303,-34.95662997,-0.508670719
22.08,-14.31960778,-37.12193795,-0.36820538
22.12,-10.99038806,-38.20708957,-0.280127553
22.16,-5.807224111,-39.50544755,-0.145971704
22.2,-2.113339156,-39.89531388,-0.052929513
22.24,2.290184025,-39.75273386,0.057554582
22.28,6.874063024,-39.21948738,0.173531699
22.32,10.84679203,-38.37009998,0.275535871
22.36,15.08627956,-37.01234117,0.38709221
22.4,17.56215242,-35.89076331,0.455128059
22.44,19.68809369,-34.70362058,0.516111091
22.48,21.014651,-33.97235846,0.554041817
22.52,21.54747849,-33.63513388,0.569829715
22.56,21.54679794,-33.65752627,0.569513084
22.6,20.49275696,-34.26216209,0.539103154
22.64,18.7955356,-35.26885277,0.489700253
22.68,16.32474372,-36.49425112,0.420680631
22.72,14.64069366,-37.44252394,0.372787537
22.76,10.74721617,-38.63055804,0.271378651
22.8,4.757404296,-39.53998939,0.11975872
22.84,0.089061784,-39.82607762,0.002236554
22.88,-3.783927604,-39.70408243,-0.095028583
22.92,-7.828442852,-39.14916527,-0.197387005
22.96,-11.0739024,-38.21557536,-0.28208605
23,-17.12150687,-35.85763622,-0.445532213
23.04,-19.92391226,-34.58376491,-0.522732793
23.08,-19.2203296,-34.95664591,-0.502780436
23.12,-18.52052609,-33.90718566,-0.499995456
23.16,-20.27789043,-34.50285281,-0.531407329
23.2,-19.84480952,-34.75871162,-0.518837849
23.24,-18.53472391,-35.39708924,-0.482429328
23.28,-16.25865219,-36.21472058,-0.422036344
23.32,-13.44439497,-37.30904066,-0.345912185
23.36,-9.844900696,-38.58043188,-0.249879068
23.4,-5.637844221,-39.5079118,-0.141763048
23.44,-3.433362903,-39.71209751,-0.086253079
23.48,0.617161487,-39.77808222,0.015515881
23.52,5.375309164,-39.4441832,0.135459578
23.56,9.344215943,-38.79508594,0.236389399
23.6,15.7867493,-37.12012335,0.402166843
23.64,18.97243466,-35.5811013,0.489929974
23.68,21.01215451,-34.33558952,0.549241561
23.72,22.60944743,-33.29960574,0.596549629
23.76,23.32164061,-32.79290567,0.618269768
23.8,23.32366035,-32.79276208,0.618312743
23.84,22.87803481,-33.1669382,0.603915162
23.88,21.28212664,-34.15968605,0.557245608
23.92,18.88843186,-35.54145953,0.48855157
23.96,14.64246939,-37.27085061,0.374390278
24,12.08067868,-38.31449838,0.30547611
24.04,8.548809959,-39.17141444,0.214899785
24.08,2.201682845,-39.76171516,0.055322614
24.12,-3.425823994,-39.61669967,-0.086270841
24.16,-6.421100767,-39.31283381,-0.161924798
24.2,-10.37348708,-38.39670242,-0.263900849
24.24,-14.05753962,-37.12411482,-0.362025386
24.28,-15.81051636,-36.42670398,-0.409552712
24.32,-20.62515121,-34.05789508,-0.544590919
24.36,-21.93554646,-33.32697007,-0.582188063
24.4,-22.46222945,-32.96947325,-0.598145255
24.44,-22.28903377,-33.07813645,-0.593022191
24.48,-21.4132915,-33.70435071,-0.566064576
24.52,-19.66616153,-34.77120811,-0.514798527
24.56,-15.10539211,-36.7444788,-0.390083014
24.6,-13.44226553,-37.29518251,-0.345980169
24.64,-8.352119774,-38.95095057,-0.211255415
24.68,-4.047599202,-39.69384283,-0.101632391
24.72,1.230898948,-39.95604404,0.03080058
24.76,5.46145758,-39.59177239,0.137096923
24.8,9.42986959,-38.96003506,0.237503353
24.84,12.16783897,-38.13344745,0.30891343
24.88,17.73231813,-36.2762789,0.454717007
24.92,19.86244274,-35.03158083,0.515858149
24.96,21.6314866,-33.98096012,0.566954339
25,22.61150565,-33.29583012,0.596644645
25.04,22.87655333,-33.12196255,0.604519349
25.08,22.34504689,-33.46631052,0.588785535
25.12,21.01186808,-34.32490073,0.54937414
25.16,18.79991321,-35.56041557,0.486386872
25.2,15.79267868,-36.93161075,0.404139729
25.24,12.2555279,-38.12190363,0.311087561
25.28,8.371171926,-39.14238709,0.210718014
25.32,3.523359382,-39.64327616,0.088655178
25.36,0.086592729,-39.93719719,0.0021685
25.4,-5.366736213,-39.48842962,-0.135096459
25.44,-9.491765572,-38.58167464,-0.24125817
25.48,-11.77582443,-38.02703667,-0.30034332
25.52,-14.49816869,-36.94210785,-0.374034945
25.56,-16.86147392,-36.04367731,-0.437619649
25.6,-18.34722287,-35.32645463,-0.479079173
25.64,-19.13659611,-34.96903571,-0.500789768
25.68,-19.04850868,-34.96811431,-0.498860047
25.72,-18.25881992,-35.40389921,-0.476213276
25.76,-16.59752936,-36.14133308,-0.430566735
25.8,-14.23758611,-37.10020815,-0.366476218
25.84,-11.1617144,-38.13016189,-0.284807632
25.88,-9.583406508,-38.58294705,-0.243489195
25.92,-5.103434132,-39.51603913,-0.128454142
25.96,-0.883368268,-39.87726256,-0.022151429
26,2.820194867,-39.73835437,0.070859488
26.04,6.872883472,-39.24406408,0.173396024
26.08,10.40484907,-38.48132713,0.264106707
26.12,13.58440759,-37.45762445,0.34795411
26.16,16.2355295,-36.42056887,0.419392681
26.2,18.09980219,-35.45654969,0.472056334
26.24,19.25003864,-34.85821894,0.504625365
26.28,19.68238122,-34.65120171,0.516635541
26.32,19.33884202,-34.82197683,0.507017182
26.36,18.27834155,-35.39359703,0.476767444
26.4,16.50221955,-36.24046896,0.427352265
26.44,14.02459947,-37.28141071,0.359853285
26.48,10.84781352,-38.30451751,0.276008749
26.52,7.223640777,-39.11944569,0.182622816
26.56,3.349253166,-39.5782939,0.084433295
26.6,-0.530635021,-39.80136522,-0.01333302
26.64,-4.575515883,-39.51965572,-0.115279979
26.68,-8.0885934,-38.9616735,-0.20472269
26.72,-11.77512277,-37.8601075,-0.301571991
26.76,-14.84239151,-36.76102156,-0.383787725
26.8,-17.2096924,-35.86074297,-0.447499476
26.84,-18.79218893,-35.14023871,-0.491144234
26.88,-19.66195002,-34.77669288,-0.514639158
26.92,-19.74951052,-34.76366398,-0.516706212
26.96,-19.05258901,-35.12703692,-0.497047052
27,-17.56194519,-35.83997697,-0.455682751
27.04,-15.37173589,-36.74697213,-0.396244458
27.08,-12.48285424,-37.85746194,-0.318548054
27.12,-9.405945147,-38.75414214,-0.238134907
27.16,-6.687187289,-39.32505137,-0.168459661
27.2,-2.112920684,-39.89264193,-0.05292259
27.24,1.849258068,-39.79632514,0.046440679
27.28,7.928400747,-39.32370283,0.198977482
27.32,11.37146546,-38.46526393,0.287479594
27.36,15.25703142,-37.28790952,0.388435391
27.4,17.9153997,-36.06584605,0.461097131
27.44,19.68591769,-35.02706751,0.51209126
27.48,20.75408801,-34.33921768,0.54370759
27.52,21.28681037,-34.00068845,0.559440899
27.56,21.09410485,-34.14122231,0.553511927
27.6,20.12479295,-34.65677105,0.526167143
27.64,17.73754009,-35.89004358,0.459071609
27.68,16.50038511,-36.60244233,0.423574015
27.72,11.81695281,-38.12547902,0.300598081
27.76,8.461620871,-38.96315539,0.213876898
27.8,5.107589243,-39.4686005,0.128710397
27.84,0.264285946,-39.76702624,0.00664662
27.88,-3.429951936,-39.67278978,-0.086252765
27.92,-7.2996139,-39.13352011,-0.184435588
27.96,-11.51156369,-38.02372545,-0.294013063
28,-13.79138208,-37.29343978,-0.354256241
28.04,-18.08764907,-35.50481818,-0.471233817
28.08,-19.57852099,-34.77354708,-0.512857832
28.12,-19.05484206,-35.13668021,-0.496981566
28.16,-19.31566549,-34.9666059,-0.504751855
28.2,-18.96477549,-35.15482939,-0.494782561
28.24,-17.56267688,-35.84387885,-0.455656195
28.28,-15.80976726,-36.58754701,-0.407928532
28.32,-12.91758756,-37.66861032,-0.330402794
28.36,-10.19375589,-38.58615997,-0.258314424
28.4,-7.388735646,-39.14325327,-0.18659043
28.44,-3.257116855,-39.69480083,-0.081881195
28.48,0.616361125,-39.77628735,0.015496462
28.52,4.758259356,-39.45612657,0.120032193
28.56,11.19438718,-38.66098825,0.281881165
28.6,14.19809165,-37.62794304,0.360857229
28.64,16.49844762,-36.58428777,0.423715931
28.68,16.50256378,-36.22911317,0.427478359
28.72,19.59785918,-34.86478179,0.512159913
28.76,20.05603407,-34.53805347,0.526171021
28.8,20.04404987,-34.51259858,0.526231639
28.84,19.51345117,-34.87071198,0.510245563
28.88,18.35577739,-35.5442868,0.476758892
28.92,15.7070505,-36.7353723,0.404100306
28.96,12.96183823,-37.77510417,0.33058593
29,9.960386705,-38.6227217,0.25242272
29.04,5.728225435,-39.31330308,0.144707604
29.08,0.618145685,-39.66582968,0.015584593
29.12,-2.639167397,-39.71472685,-0.06636416
29.16,-6.332632451,-39.32870094,-0.159668486
29.2,-10.19631356,-38.39787329,-0.259587346
29.24,-13.01039478,-37.51615996,-0.333859499
29.28,-15.28563586,-36.75397605,-0.39418084
29.32,-17.0388645,-36.03173768,-0.441778461
29.36,-18.43707085,-35.48818095,-0.479209083
29.4,-18.78860613,-35.30939089,-0.48907061
29.44,-18.44068657,-35.50940169,-0.479044745
29.48,-17.21642575,-36.04598081,-0.445644887
29.52,-15.11013932,-36.93378349,-0.388389116
29.56,-13.09583584,-37.668975,-0.334628261
29.6,-9.580888487,-38.75219869,-0.242405773
29.64,-6.685017522,-39.32486012,-0.168406832
29.68,-2.377765308,-39.91018691,-0.059515279
29.72,0.96627338,-39.95427385,0.024182903
29.76,4.667113584,-39.60627042,0.117312032
29.8,8.54787531,-38.97690446,0.215916394
29.84,11.10895134,-38.29492806,0.282376461
29.88,13.59459652,-37.45001941,0.348259645
29.92,15.70422813,-36.56907855,0.405678013
29.96,17.11838023,-35.88491651,0.445165551
30,17.82641665,-35.51089338,0.465305488
30.04,17.83691693,-35.46124008,0.466103202
30.08,17.12720296,-35.80214134,0.446264323
30.12,17.38673885,-35.88071566,0.451286557
30.16,15.52790991,-36.75161207,0.399811223
30.2,12.61438577,-37.77234955,0.322354619
30.24,8.725522956,-38.7875762,0.221301866
30.28,6.344309124,-39.28837995,0.160119279
30.32,1.410336643,-39.68254232,0.035530135
30.36,-2.197663905,-39.71251978,-0.055290102
30.4,-5.893242375,-39.33922208,-0.148719265
30.44,-9.403023483,-38.58786889,-0.239050958
30.48,-11.15994411,-38.21959116,-0.284133863
30.52,-13.53159145,-37.49979907,-0.346347778
30.56,-15.28730051,-36.77712686,-0.393996197
30.6,-16.33738837,-36.30900161,-0.422870675
30.64,-16.86538475,-36.21959259,-0.435842393
30.68,-16.52194856,-36.37352812,-0.426421327
30.72,-15.54903505,-36.84036381,-0.399433996
30.76,-13.87542955,-37.48472412,-0.354568586
30.8,-13.17973735,-37.65435051,-0.336735384
30.84,-10.37652926,-38.55652898,-0.262930278
30.88,-8.947902813,-38.76464727,-0.226882512
30.92,-4.746668282,-39.51130915,-0.11957694
30.96,-0.525814783,-39.9005724,-0.013179072
31,3.346080364,-39.61758561,0.084270425
31.04,7.138470602,-39.15583208,0.1803522
31.08,10.31667617,-38.45874428,0.262116869
31.12,12.96395839,-37.61135102,0.33197245
31.16,14.91026036,-36.77317069,0.385259259
31.2,19.15432585,-35.21614649,0.498218221
31.24,21.10240808,-34.77962173,0.545435995
31.28,20.74084558,-34.33962922,0.543419741
